"","beta","p","AIC","AUC"
"Stabl_top10",0.754032133287392,0.162918252548197,34.4352377228578,0.651315789473684
"Stabl_top15",1.29915657025757,0.0408610320523334,30.0530428584645,0.789473684210526
"Stabl_top20",1.17196813501628,0.0285039331308321,29.5835664730397,0.809210526315789
"Stabl_top25",1.12479347501854,0.0329988169672226,30.1284912901197,0.789473684210526
"Stabl_top30",1.18574834272792,0.0289539460655883,29.5685114755633,0.815789473684211
