"v1","v2","b1","b2","p1","p2","AIC","AUC"
"T_Inflamed","Stabl_top10",0.683948135033134,-0.209926641805302,0.236028623889699,0.769512002613398,53.7814979806829,0.612820512820513
"T_Inflamed","Stabl_top15",0.527478525303601,0.250380061796226,0.321058765874559,0.786608261122327,53.7942883178571,0.628205128205128
"T_Inflamed","Stabl_top20",0.506852708937844,0.339643593672107,0.351294899722886,0.745805450589615,53.7622685641213,0.628205128205128
"T_Inflamed","Stabl_top25",0.562305354995548,0.101752193266819,0.320989868599894,0.925657457223207,53.8590041355154,0.605128205128205
"T_Inflamed","Stabl_top30",0.641992158488938,-0.184683413480752,0.262285422956536,0.870376666288174,53.8409928679043,0.615384615384615
