"v1","v2","b1","b2","p1","p2","AIC","AUC"
"T_Inflamed","Stabl_top10",2.47398615636919,-1.76174269649809,0.0028613577740606,0.0620845834905014,41.2821312744502,0.853535353535353
"T_Inflamed","Stabl_top15",3.17317226537032,-4.61154001789562,0.00347270866722367,0.0121841494032276,35.3007507426143,0.926767676767677
"T_Inflamed","Stabl_top20",3.08025421126108,-4.50647702453798,0.0025401353596136,0.017567473146635,36.3193391752916,0.901515151515151
"T_Inflamed","Stabl_top25",2.64108637154559,-3.20853249204765,0.00214610683205578,0.0406428652077458,39.6889925673641,0.871212121212121
"T_Inflamed","Stabl_top30",2.74327337867619,-3.23065671354656,0.00203029465398883,0.0387320786384293,39.2039925944633,0.876262626262626
