"v1","v2","b1","b2","p1","p2","AIC","AUC"
"T_Inflamed","Stabl_top10",3.23569645472188,-2.25772860898249,0.0288520236943348,0.170796997915278,29.9848390500943,0.835526315789474
"T_Inflamed","Stabl_top15",4.49063085977557,-4.92534035269448,0.0230683714231562,0.0604928069753472,26.4522212170347,0.881578947368421
"T_Inflamed","Stabl_top20",3.31015307107079,-3.351244178407,0.0187618346920798,0.0696005990994525,28.0152900478309,0.861842105263158
"T_Inflamed","Stabl_top25",3.29766890532691,-3.27070268495463,0.0198107534336583,0.0861403562138909,28.487272302309,0.855263157894737
"T_Inflamed","Stabl_top30",3.25657683832716,-3.4411433093898,0.0174943570425038,0.0780468226720969,28.1756789005923,0.861842105263158
